work,performance,hpcp_0,hpcp_1,hpcp_2,hpcp_3,hpcp_4,hpcp_5,hpcp_6,hpcp_7,hpcp_8,hpcp_9,hpcp_10,hpcp_11,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
113904,126784,0.45817578,0.3506024,0.43277875,0.34491777,0.58388543,0.33752996,0.39243048,0.42341256,0.3605934,0.49787185,0.31939918,0.4225145,0.24669345831739378,0.2840580501222358,0.2442768148784933,0.21394942022161842,0.23039408021053684,0.2951410126651648,0.3440413765708179,0.32191959089420463,0.26294170374045406,0.22872481381025123,0.18727163964959928,0.1810401863846959
113986,297384,0.63480455,0.12080763,0.43380436,0.15254635,0.37061033,0.6519745,0.112916455,0.46383643,0.14732577,0.4533857,0.33524188,0.15685233,0.16722697252996369,0.26939978378431284,0.3109380085144611,0.23103321617552874,0.19562377039547005,0.1898135096896982,0.23130372852557757,0.21405694285637636,0.2768412954773623,0.36706358062998945,0.28798904259121844,0.19086280768426364
113986,431759,0.20617515,0.7065784,0.12871729,0.48611924,0.1338457,0.30792663,0.5630261,0.100628965,0.4797999,0.14217062,0.2959176,0.25484964,0.23553866220044775,0.19331102074424786,0.23041561120792853,0.2629872882539544,0.20297928910392904,0.16839945453327793,0.15467642231427764,0.18567216848934587,0.21380260231208817,0.27261451827568006,0.36515896947320015,0.30880557362234523
113999,127247,0.49617308,0.36355796,0.45397997,0.53720456,0.36875126,0.589251,0.33815125,0.4650231,0.38304383,0.4296241,0.5518707,0.31768835,0.3015240779264161,0.3328644487491841,0.3503479457160067,0.29014261071860087,0.23507239076541753,0.17666507221910438,0.21770421097663287,0.2518896167219242,0.2511863192192185,0.2410892885700297,0.2028415414211042,0.2304174045474423
113999,127248,0.46902886,0.25416362,0.6442861,0.27644196,0.45398128,0.34021544,0.3655736,0.6750781,0.270753,0.53138983,0.31380987,0.43564674,0.24135429304097386,0.20335074542065024,0.18295727662576608,0.2557753680966405,0.3041577404120245,0.2900740529614064,0.285438373399149,0.26086505703269053,0.2774672487460226,0.2702492734761161,0.2736568616106788,0.2563960886425191
114002,310276,0.64999807,0.26282763,0.4397443,0.28261784,0.425878,0.5984819,0.2871492,0.52625746,0.27856085,0.5022478,0.33916393,0.32973555,0.23799776699010347,0.30285214470068045,0.30496892333766606,0.2867390946597943,0.2464309623323997,0.18815836657381615,0.17557854950675608,0.19971997325905266,0.3077626263563223,0.3295702832458471,0.25424495653631884,0.20242644700181012
114002,481360,0.44064465,0.39170703,0.5451385,0.45243013,0.38939935,0.43968755,0.40361074,0.7028146,0.41540265,0.42585298,0.41333565,0.45610073,0.1595049381625221,0.13152367755914676,0.1437281680110134,0.35690043300835345,0.46867621497674977,0.3884957054967569,0.2669002756342565,0.27526364906999856,0.24048354204896907,0.17682036303898507,0.1317311595707596,0.1380356255240344
114041,127458,0.26258737,0.38535443,0.5310967,0.22058512,0.5789989,0.19829151,0.39056504,0.38961583,0.2820725,0.739864,0.20942117,0.44576207,0.2512986936356011,0.24908064499136195,0.23111369596675466,0.2551337132907504,0.2494784872908407,0.3408451985387957,0.3919849334367926,0.30130176431764966,0.18904409274915934,0.17273543878122394,0.2220934612569521,0.21692327256962016
114041,669784,0.49291918,0.23032115,0.46627945,0.4247897,0.23652184,0.7007282,0.21577108,0.39324564,0.38065046,0.32074216,0.6869451,0.21600832,0.22082517677905358,0.2529560709895041,0.3143486722795887,0.24190084842079218,0.21805158707563962,0.226888612656822,0.32225228456394306,0.41039932006050583,0.3228350307374034,0.2109288442775448,0.2070712763856359,0.24581097602337829
114042,127467,0.290837,0.70398164,0.13357337,0.47037825,0.18622927,0.43742433,0.3590447,0.17863238,0.67322266,0.14427014,0.33281094,0.22027367,0.20544537727702197,0.1849444855732078,0.21056359091869045,0.21811410705637924,0.28269216449532164,0.33205902984736857,0.24449054084640534,0.15993730730519212,0.14948026059161212,0.2566431636943676,0.34027874710637246,0.25542710994151235
114042,127473,0.44360933,0.16178298,0.42925057,0.35963362,0.18932635,0.7032667,0.16226314,0.35299686,0.20447436,0.3327824,0.6646747,0.13715032,0.2027259530457633,0.24657195462961426,0.3392433447441913,0.2664062430270855,0.18421368563203055,0.19250322439772424,0.3089672205011808,0.3791927861585645,0.2953732369035167,0.2169431354766165,0.20685226626497977,0.236978730523645
114176,128020,0.45843795,0.29438257,0.3021578,0.32538813,0.23327331,0.32918933,0.23821534,0.45026454,0.42778933,0.23708111,0.2458914,0.23782934,0.17954412714737605,0.17061317414687463,0.16649534488132087,0.21833477456559328,0.30837777285320417,0.3263318431515366,0.23232547109168408,0.1633136435982883,0.20897083362946475,0.2766923489222048,0.25117687357267876,0.20688588729815235
114176,769904,0.27381355,0.2331102,0.38686872,0.31724733,0.40580848,0.30752116,0.26267862,0.3325344,0.25918284,0.41601944,0.33821025,0.3346467,0.29894888647338635,0.28973693450123483,0.25617409872552244,0.20170956214460786,0.1894061505039156,0.21531061683882366,0.2682997765127767,0.2969096493875399,0.25232368112429965,0.17921198430142476,0.18103457003967777,0.2421383628263091
114195,128095,0.26165843,0.4646878,0.23279026,0.41570956,0.54879063,0.2263354,0.5200578,0.23384623,0.49947527,0.38577828,0.2971879,0.5285347,0.27679699863516805,0.29157976710744354,0.23182834660979393,0.2120511178854118,0.20625074335066532,0.23461997087079767,0.23224700642402932,0.24776011499744074,0.29888788610774614,0.2932981387249988,0.25951959536624997,0.24307868024879895
114195,561695,0.20571086,0.4257695,0.21348959,0.32192245,0.24670868,0.28747925,0.4584922,0.2059099,0.41309994,0.20735744,0.3874625,0.35344744,0.15055916842721045,0.14905373297094934,0.22989890206270966,0.27994204443187226,0.28340995627964616,0.24808032048880108,0.2643508986872884,0.2636094526063507,0.24580171023667866,0.19004410970203023,0.20638061749897668,0.18497564147175888
114213,128179,0.50428593,0.3350787,0.24580401,0.54230165,0.14130926,0.4828741,0.17138615,0.28209236,0.48917893,0.21156774,0.4456548,0.15920922,0.1935546329291431,0.15429976347207566,0.12874818532298277,0.11095820228766265,0.24543236384747702,0.32326512300622295,0.3203749229488139,0.29423074701477187,0.3113981960282006,0.32596936307068763,0.2779109055012453,0.1977644579571168
114213,711691,0.45993268,0.30913398,0.30346945,0.5242512,0.18410486,0.57839674,0.19938214,0.34581083,0.5265417,0.24176325,0.503265,0.18939969,0.25341726153376165,0.23433474311652217,0.237413388577547,0.2056271662711363,0.23597161384536755,0.30020990112386436,0.28828050893303026,0.27688850448688684,0.2697330738389038,0.2605509200203468,0.2425541322947911,0.2559455647360807
114217,128194,0.42127135,0.16248238,0.517299,0.26937386,0.16715063,0.44586852,0.15429632,0.38491094,0.13446513,0.37826762,0.46540403,0.124165125,0.22092635682707448,0.15647706573518502,0.18892648641375584,0.19897130653171843,0.18858294271897008,0.1873241708756728,0.28359329454508025,0.3095491619540862,0.23791639170302736,0.19997033169588016,0.2505881708214467,0.3042037391108836
114217,128197,0.24114636,0.34981388,0.441387,0.20283175,0.4679912,0.21129723,0.50340784,0.3405178,0.26943025,0.46399194,0.22785188,0.39168438,0.23957774596493644,0.23925329374697152,0.26726322762289717,0.2900758415132424,0.2553997961744574,0.23502437268619844,0.263047642409496,0.30962887382592336,0.2531384391942963,0.18975778585065126,0.24076112711205952,0.240751700883078
114218,128206,0.279891,0.46728492,0.28975412,0.4078301,0.25364825,0.33855647,0.44372502,0.28587165,0.35888126,0.2258646,0.40181467,0.42858914,0.2373515074007723,0.1659907712189128,0.19977629271652167,0.2541856035001505,0.24309945729924842,0.1942984712874779,0.19003783314459774,0.2347118516293983,0.23720681403137656,0.2414539542120695,0.2868034856994732,0.29579622946123785
114218,313566,0.21196952,0.41263106,0.22574413,0.3066601,0.5500974,0.13405536,0.40136668,0.19682719,0.40172774,0.3687486,0.16375826,0.51659364,0.3177774376281348,0.3281107263942577,0.2536888328396375,0.21750716813029405,0.22861853999249107,0.2334013537526707,0.19755914362495053,0.23084632671767183,0.27834749756448784,0.22791749779538534,0.2144954964731408,0.21486074399803287
114265,128421,0.32771346,0.35377362,0.33585,0.42615142,0.4441677,0.2898679,0.4311674,0.3403749,0.43958744,0.3298591,0.29836842,0.47641513,0.2990628637530897,0.26233406878206006,0.24739995523052688,0.29745317279183103,0.3391403724105782,0.27520332243366546,0.19636722455298244,0.23858431347136053,0.25094654660279375,0.17284174812544967,0.16149161029391276,0.22949632047399446
114265,779271,0.43117434,0.18839684,0.27541372,0.4981128,0.1604938,0.46714908,0.17227204,0.3899416,0.35859123,0.18467738,0.49063447,0.19405112,0.23349038913561143,0.23499850932388924,0.23570426233575897,0.23583105153942532,0.22959319841154063,0.2077280154046546,0.23690466344224576,0.2760897577319261,0.24435963255561152,0.19291507971694982,0.14694344967888903,0.1964965838894296
114307,307186,0.62821186,0.10964799,0.319374,0.1812681,0.21822807,0.6431493,0.10368578,0.43320346,0.1282775,0.40579304,0.419995,0.13666613,0.0625318668205147,0.21698449072248524,0.2936168634886601,0.2203118513762777,0.1544263361612023,0.17474036022778433,0.296677497725911,0.3366058266013985,0.354687362367535,0.3210087325724637,0.17628205427549323,0.06076482333280974
114307,790022,0.4863928,0.19323209,0.6525198,0.22985853,0.40623662,0.23287937,0.268401,0.7413041,0.18955953,0.4423098,0.21393879,0.37179402,0.2379992632265639,0.1679736398640296,0.15199712577328106,0.2647502916779609,0.35925322817094335,0.28851284085222945,0.2091435574144211,0.21124896474157223,0.26740341752311314,0.2789540185857856,0.2906499144637884,0.2933408215747946
114313,150584,0.34949157,0.28377923,0.42812198,0.31297064,0.28606665,0.49050936,0.34318227,0.35180742,0.24817894,0.38180918,0.4902167,0.21346824,0.20220551970579398,0.22025929511429437,0.2823598852999797,0.2729182903592835,0.19462644775035143,0.15176448201795856,0.25347839874212225,0.29440575933417384,0.23322088036618707,0.18211371526099362,0.20366131027475,0.2107128395597699
114313,283441,0.3316174,0.27182823,0.40965864,0.36154798,0.27199528,0.39744973,0.33606115,0.35199696,0.25991157,0.40744606,0.51372766,0.2962344,0.20129138615811945,0.18271111505709872,0.21835162283981568,0.21192504918434005,0.19207463800169,0.21024265947495355,0.32360234345627814,0.3597946455044872,0.2760384370741438,0.22486969433818943,0.22186492780965844,0.23514789330664942
114355,220512,0.5827117,0.22869459,0.259286,0.47249836,0.1539008,0.67380196,0.15481217,0.4869008,0.33126864,0.1801748,0.4900701,0.15126626,0.25641947407121346,0.3166795655333591,0.3552990653675354,0.29846733489251165,0.2178471663225259,0.1605681587177389,0.11045821218414467,0.15012317876453363,0.20786565055666112,0.28918204833862216,0.24553967531750553,0.22854982671670332
114355,348913,0.50346136,0.35554808,0.28897202,0.47646964,0.1967017,0.58916897,0.18136787,0.46125662,0.3874082,0.22530471,0.43197724,0.17800617,0.25468571577273497,0.22998230501300024,0.23451194480815418,0.22116872922591774,0.22407875283559064,0.21645388254720455,0.1862885448796071,0.1982403854882401,0.24148427978792145,0.31617986899297856,0.3421797924619301,0.31752427984143333
11442,146799,0.2075984,0.75719374,0.12076843,0.4606305,0.15134832,0.32340655,0.639324,0.14347295,0.57547134,0.120659195,0.50387037,0.23486692,0.21513220270476832,0.15200813971650592,0.34288864224685095,0.447804666374741,0.3007416197106496,0.13677786406859654,0.10314544156186731,0.1789627887718931,0.20055387365293614,0.2535024080057769,0.28427199069109005,0.19313047404512906
11442,481676,0.16827662,0.57121277,0.13955754,0.35277042,0.22650503,0.23655687,0.74036545,0.13158089,0.42638022,0.1500669,0.32103568,0.4631009,0.08133672170203171,0.07049491130161012,0.29880107566271985,0.41731598768126726,0.3141955778503052,0.14121743721352126,0.13051348949230784,0.19270637606866825,0.22161725373381885,0.21747385185005372,0.19777154632390417,0.13492937142570427
11444,11444,0.3523144,0.4642384,0.2868787,0.41840607,0.5217431,0.29227665,0.4463943,0.25947136,0.50293666,0.42097917,0.28686246,0.48629203,0.3301299475439027,0.3504091552976295,0.27727239868418646,0.2358747381190478,0.227248325128849,0.2588783165887169,0.32727095118783833,0.32007967805824594,0.22964061218921114,0.19699396034119504,0.17723555725328577,0.14812581420505985
11444,9270,0.30817133,0.4098395,0.21783282,0.4450875,0.25966617,0.336965,0.3512481,0.24759442,0.44814804,0.22910716,0.4056138,0.34974933,0.2482143914689028,0.22950816804574997,0.2255066471717346,0.23835905007483868,0.24106998101538474,0.25336406063947386,0.2602393604295951,0.29053432418572983,0.2880710601510326,0.24269137327951593,0.2499238529084671,0.23920981815501105
114472,129704,0.48257157,0.285126,0.48206604,0.39380598,0.34297347,0.5597056,0.28224882,0.59809774,0.36496764,0.4037503,0.5201261,0.30893162,0.29089491726689726,0.2549789136697938,0.2640642173058496,0.2520611753863464,0.30708060852413177,0.2944919358312021,0.2598248724309457,0.26464629727338246,0.24178811798411687,0.22508734229534413,0.24761783629299775,0.3030334462305163
114472,129705,0.5188019,0.39276114,0.4981893,0.41361523,0.37447426,0.4855733,0.32846758,0.62209475,0.38160053,0.45597082,0.44139656,0.38435185,0.2853976188565571,0.2521664614147543,0.21836382453978895,0.23096147911099224,0.2737388852583483,0.25785350220107045,0.2653045668706135,0.29616207175712045,0.2988217170498766,0.29342453780825195,0.2872039618357906,0.2775121016848464
114477,129725,0.26693028,0.37077567,0.65856975,0.23738016,0.43146473,0.26177093,0.5054477,0.34897506,0.2831837,0.62034494,0.2829252,0.5105293,0.21688341899048474,0.13002793574637495,0.16978911968632718,0.23123034071568863,0.22100826431663137,0.2758444715491892,0.3625546391466232,0.35627979115286823,0.29362576997305045,0.24092329717539093,0.2718747950036417,0.31637618134037687
114477,346702,0.37867963,0.28750053,0.6996248,0.2582069,0.45413288,0.27735478,0.5406259,0.47092557,0.26960793,0.5267193,0.25579375,0.5074401,0.2428805121375309,0.11503776065517052,0.16312485900608995,0.2813220496566911,0.26594064587911914,0.22956590389057085,0.20898883335591867,0.21166413880722837,0.247899338631682,0.23235685775112538,0.32785866802372454,0.364851777901051
114485,129807,0.30406207,0.434603,0.24651214,0.38571215,0.45598578,0.36294156,0.40580335,0.24099444,0.4860969,0.3115709,0.3328174,0.44428235,0.2745852770317367,0.3129414063692451,0.30119661286216287,0.2358022520158915,0.21617530759747813,0.23811152649927914,0.21322062237415418,0.2530231031890771,0.2836645511819268,0.2646740576155022,0.25175741705799337,0.2381585006896131
114485,420760,0.49744081,0.37592712,0.25546998,0.60421544,0.26048347,0.42718858,0.25297412,0.46703878,0.6127503,0.24094759,0.43334085,0.24408515,0.3376713889351859,0.31796793485264074,0.3263779068183929,0.3079208313681648,0.31504821705260505,0.30703057333903433,0.237793430346552,0.19402645015553371,0.17320171751816013,0.18515277760769563,0.18179800171275437,0.2817468382282208
114487,129818,0.46437645,0.2546757,0.5751089,0.5247727,0.29441464,0.4855231,0.28768158,0.56748384,0.3418224,0.41670293,0.6037899,0.26785532,0.298618162286895,0.25478765425423044,0.21044190940258972,0.22132386392050907,0.21776428758576785,0.20315762429041836,0.2736536184425057,0.30030777127141456,0.2466736805923307,0.26622780083197484,0.29999171415382714,0.3346126212901188
114487,644313,0.5781473,0.18212257,0.39328182,0.43296975,0.21279861,0.41827917,0.2369241,0.47926837,0.21494593,0.26777372,0.3968359,0.19397704,0.29473918506523644,0.19853107182933544,0.1455395556098142,0.1721279469709821,0.19098642972245655,0.13211775909108273,0.11066764168562829,0.14621522488180888,0.26872812345600994,0.33100539910605087,0.3128098271251793,0.27244343326757864
1145,527858,0.25974038,0.47758177,0.26710272,0.6668043,0.2387454,0.4365899,0.48109928,0.23753022,0.50120103,0.23160756,0.649632,0.34764174,0.35691267552410577,0.3078948222477467,0.27776193840473795,0.26060055772356805,0.24874051252620163,0.23003555660153746,0.2599811448290529,0.30274289754601896,0.262793799649737,0.2430839787730072,0.22405011735288002,0.2878714527276564
1145,566683,0.54610544,0.19263281,0.4385037,0.15407844,0.7294317,0.2753283,0.21824054,0.41241202,0.22033383,0.6987293,0.17607458,0.3222812,0.2617804053386368,0.2750097757205214,0.17203174185128287,0.11763884127144027,0.12965752674608605,0.2888730591276595,0.39680952552370685,0.28541776446750533,0.1719371904798538,0.23630007733328076,0.2412089464538861,0.2350761986784771
114504,129964,0.4657479,0.22808748,0.3785892,0.5024597,0.24391429,0.5320232,0.2387814,0.38879147,0.3572401,0.28728297,0.63645697,0.22814833,0.18928362577464772,0.16380498400878765,0.18025045166514014,0.15478894643351385,0.13910843487866506,0.1731769402957978,0.3573040391147022,0.4679586549603032,0.38306605101412805,0.17608141306432956,0.13780914221418286,0.16219959895193967
114504,129971,0.3480743,0.23760407,0.2749221,0.60206914,0.20148127,0.41270792,0.19792195,0.36568153,0.38538745,0.21345216,0.6152742,0.18988201,0.3053962066350047,0.24752395606310346,0.1795582158132566,0.19232921913868675,0.2508568065609158,0.2636565523547711,0.31198356261058574,0.36112574898292554,0.3041752422156622,0.22071239827974395,0.19834623924257072,0.25139989924515327
114517,130085,0.59316844,0.3577989,0.18722352,0.5084002,0.1790832,0.6141555,0.17374405,0.36920425,0.56263447,0.18488014,0.40252757,0.176213,0.21589664346896584,0.24130286965409908,0.24393288452958284,0.19742871045004518,0.22909628297132084,0.2532198101243605,0.19012534599333789,0.15499562480545678,0.24217962248116923,0.36408833953341235,0.31992870191528516,0.25026748592762427
114517,299482,0.5083905,0.17863737,0.50307894,0.16921613,0.5755432,0.21110125,0.4766275,0.60505426,0.19468553,0.47105113,0.18724105,0.47250152,0.18842724462445976,0.17447471081427077,0.14322638829769227,0.19884306391263698,0.2552263394801192,0.18963247592522792,0.16027060361374082,0.22825105236756102,0.3453097504780015,0.36559189336014164,0.29181277234049957,0.17346308531681048
114542,130187,0.4610421,0.25966775,0.5237246,0.4256787,0.2867253,0.6128625,0.30045903,0.51304424,0.2995526,0.439006,0.5914657,0.25900868,0.2671851231200458,0.2806125991967423,0.3025917944394879,0.27428464307755596,0.23153103194527758,0.22349106043393002,0.30440187885788744,0.3301714623246296,0.2682602765937336,0.22155734340108718,0.2246850503415455,0.27369046165770894
114542,130207,0.45157954,0.29530156,0.49644756,0.40236983,0.25810832,0.588633,0.2635806,0.5592957,0.24686454,0.40427244,0.5510142,0.2588387,0.2579225953832485,0.24702790169660077,0.2809765054086069,0.28169675462274313,0.26763038097646746,0.23350164110855698,0.27135547030998197,0.31279713510664453,0.2746259872537047,0.24959191068603717,0.2611552820541945,0.26982275209411355
114549,459093,0.42110443,0.17052521,0.5176903,0.19501033,0.35515767,0.29686296,0.26728696,0.58655494,0.1566609,0.3916741,0.23529246,0.3697749,0.19965365776966695,0.19433985278417923,0.21464778582022806,0.3061324595469864,0.36525931734189804,0.3110636214676836,0.24748734410371925,0.25412146634935384,0.26225397245712734,0.22822249995737967,0.20573700082567445,0.22235987049711237
114549,504125,0.33944032,0.4021281,0.43926406,0.26169714,0.48133788,0.29430342,0.38346857,0.3334389,0.34701946,0.56543034,0.24506815,0.3719661,0.1973557104338948,0.20939963499511424,0.2044211741432345,0.20295565525244277,0.20430808400774153,0.27588088820184287,0.3373195279258518,0.29360591236303607,0.23904058632726932,0.24538935935828163,0.23615492025124063,0.190607777497902
114551,130273,0.46395954,0.31471765,0.35700706,0.29735443,0.34492832,0.3915942,0.2570128,0.47588366,0.34708714,0.32490304,0.2625828,0.30247244,0.20319929268664014,0.17705748670668772,0.1561008388684248,0.21955401463122318,0.3074105132821342,0.28336479816188187,0.16820238477773747,0.12537378189688353,0.19788485903305505,0.2705094190463814,0.27261975756286994,0.24116383511080744
114551,697108,0.5397122,0.15075955,0.39066586,0.42365688,0.23635201,0.5837254,0.1431757,0.44161278,0.27989393,0.30166614,0.48739025,0.16147567,0.2955471340801097,0.2964083531822133,0.29354644356153403,0.2555341236966132,0.24601993582079984,0.22375771391542423,0.2534518446137789,0.26898798038965077,0.26409127897894963,0.24990860983646784,0.20838132054975997,0.23784788433556844
114571,130528,0.5067716,0.36931825,0.15267657,0.695446,0.16528623,0.35336065,0.18190219,0.31792247,0.76184916,0.12870657,0.42516834,0.15300599,0.31847194384497357,0.24106805779495305,0.13758317793632807,0.13521112608551727,0.31716305452707727,0.41577904989228287,0.32722790590338796,0.20436610664280502,0.20636417184477046,0.24053331754305737,0.20334465705813046,0.22014152811714052
114571,130529,0.49067232,0.21481979,0.36166298,0.5816864,0.25592017,0.531263,0.19293046,0.44938526,0.32200885,0.34938636,0.60575527,0.19697578,0.2705515476952888,0.29723528383633663,0.29192159696738545,0.24876232968207845,0.2515992748467022,0.25577940905103497,0.27858093958980423,0.3039013632813561,0.26338596908123124,0.24776375490082636,0.1993382396768076,0.20454507483037174
114578,130592,0.4364233,0.24866553,0.33502036,0.4239201,0.29150987,0.3950077,0.27549025,0.44691446,0.34644395,0.24948844,0.3688379,0.27763298,0.23728641650387441,0.2190621573823638,0.215105823365641,0.23704084100845252,0.26965150835920776,0.24507529269814396,0.24312110958106353,0.27350098619424257,0.27903385597545705,0.2532035129312693,0.22038454682885927,0.23899511083544853
114578,709171,0.43859878,0.23343055,0.30956233,0.3722682,0.35470322,0.3417256,0.25481057,0.4322605,0.32881543,0.25502396,0.35809702,0.3049063,0.23990905977054236,0.24602722507668282,0.20265449577034986,0.20762408370188093,0.25259592102817996,0.2210232927895258,0.2213755638516874,0.24709553027583206,0.27754184972395035,0.27096025636171805,0.23024091800513394,0.19753146944825717
114593,130707,0.35199878,0.4045149,0.47935414,0.612259,0.29289567,0.47976813,0.49910823,0.29483637,0.5549355,0.33679888,0.6457443,0.34758878,0.3127620955151462,0.21223253700598377,0.19708813846450568,0.20280334878412964,0.24312081070744823,0.282374587729484,0.25264509466131646,0.2283683930468036,0.22949483567773465,0.22412567978703002,0.24552652628302638,0.33071957603986274
114593,130708,0.2516907,0.26343885,0.5988269,0.20736523,0.6024789,0.19783914,0.48611972,0.37058556,0.26562375,0.52157253,0.19643776,0.55631644,0.27848337380816407,0.26664434414144744,0.2841390697026132,0.29872794356431126,0.28172762494624803,0.24421886751655586,0.22116701893003868,0.2529039405853945,0.27376555151294013,0.2085365395649623,0.20197189765035772,0.25751689400400973
114596,307608,0.35246378,0.5954607,0.10716622,0.5415448,0.12946549,0.512511,0.35372812,0.13509527,0.6984292,0.120372154,0.47939456,0.16018914,0.245902817040727,0.19726088781020484,0.17656384295087194,0.1502045166943028,0.22428637097424436,0.31155564348798764,0.3049414926268437,0.24692440530244514,0.18732321263855856,0.18386484863494337,0.23447316424262635,0.1959706428567986
114596,726968,0.48477256,0.2372468,0.33824167,0.5443963,0.20458469,0.5599438,0.19497092,0.42583257,0.37451294,0.21098654,0.6291552,0.21086767,0.27502497722114366,0.2544843606105567,0.2704409636273804,0.24166547954652046,0.22719257253226788,0.21434210907853987,0.25092549408932213,0.326533022905675,0.3061009167904717,0.2626569030639815,0.23816945565427253,0.25733946415989334
114610,772947,0.5916636,0.26249686,0.4937007,0.3503859,0.41431463,0.51461524,0.32331422,0.7519526,0.30414042,0.4298601,0.3567233,0.3108921,0.17996838945748245,0.23707747451370256,0.24837268312600366,0.3205314150694952,0.35514169381237837,0.26981587782997446,0.13923791200269348,0.12541968879310528,0.2443601097058147,0.34422820988899694,0.2914343524260575,0.1637995326556615
114610,799000,0.63437456,0.33763364,0.43791386,0.34513682,0.439492,0.4717414,0.35475403,0.6170834,0.35134664,0.4488517,0.37729186,0.44279796,0.17951376200353272,0.2187490816849074,0.25788279386384866,0.28596728553511724,0.29790508121365644,0.2768140525551473,0.23257215212693355,0.22995879420099885,0.2939157161133449,0.3188635614861985,0.270927455494928,0.20763348204717896
114656,131439,0.36959583,0.40558723,0.28284985,0.49601546,0.2604664,0.4763511,0.2957297,0.32780847,0.49742964,0.257089,0.45929933,0.24830434,0.3130029625095958,0.25778678221808005,0.2129582534391082,0.18507365705488898,0.2511312284630086,0.307491316141659,0.28675545699335586,0.2792196857123517,0.2794661292524954,0.24200929048757372,0.24846326406405592,0.294200763633233
114656,272686,0.33114734,0.49653593,0.275385,0.41407657,0.31780925,0.34688163,0.5107664,0.2523616,0.47904828,0.32902646,0.37616062,0.37471083,0.22025560961213408,0.21200098315235325,0.2346885647820071,0.24790412599425124,0.25417489612164285,0.2805263017238344,0.31118784589687903,0.29592858486762125,0.2508114673857752,0.22849276806952423,0.25219683566557727,0.23081282158849992
114657,131447,0.26405418,0.51743203,0.22923064,0.47153845,0.20234907,0.41051942,0.32420006,0.26892173,0.50652295,0.22357677,0.63166714,0.23712522,0.27704469413127053,0.2551091855820817,0.2310424935437919,0.20101030750421817,0.23813341456892442,0.2602329722308025,0.29596400369103737,0.3112494022324241,0.22979454950870362,0.18319391377554917,0.21106199417457347,0.237799505121886
114657,644307,0.2463271,0.45248166,0.22523724,0.57430863,0.17075107,0.5614957,0.23857251,0.23855032,0.47795737,0.19655883,0.46699676,0.18210879,0.2831847096454768,0.29284251350389134,0.29663281119057766,0.2455641219635029,0.2158034307777528,0.263442242882536,0.2543734068033115,0.25503711235318677,0.2128047647045506,0.20977005516497557,0.23111184731588785,0.25077808345870506
114660,241311,0.2729383,0.44330522,0.3726468,0.38763934,0.31111097,0.3368669,0.44826502,0.33952743,0.3755681,0.3115073,0.43563002,0.48303103,0.2225423941028123,0.18499174120416595,0.2550045981077569,0.2955491523314189,0.2609083538531338,0.21965711097404547,0.2433097575596912,0.30311651088840136,0.29442366363477007,0.26852143737240086,0.27246394852458566,0.2515207373981382
114660,268155,0.4697633,0.30162296,0.40184185,0.33717015,0.41099057,0.41206914,0.3260485,0.3721521,0.26731423,0.40840772,0.37464565,0.3213632,0.24202422150072742,0.25379427126967913,0.2638425689524042,0.26377675043109744,0.23693860942571393,0.1878132218199508,0.21152073843766012,0.2595487227945712,0.29727292520575277,0.3088674968936825,0.2712595626985317,0.25158348993732743
114665,473864,0.4349068,0.35585272,0.37943953,0.34403548,0.368596,0.42479727,0.3708715,0.38902733,0.34377152,0.43484393,0.4882454,0.37995803,0.1807055480263924,0.23821541536824478,0.27017182856354166,0.247201019634837,0.2239724196949674,0.2365715761561928,0.29834063579989106,0.30040066844571045,0.2845148911662353,0.2945404467127781,0.2660473620308903,0.20964727510885692
114665,660566,0.43088803,0.4461591,0.2270388,0.41867056,0.18144836,0.44321203,0.28718784,0.3262566,0.43628362,0.22885554,0.43789876,0.24928096,0.21509844120790408,0.20228818742046403,0.23815240376632252,0.2461776533898121,0.2573124349893177,0.26803793807363613,0.2692497846429406,0.285752544716458,0.239476718612192,0.22790756191330416,0.246156768639517,0.20792402252273548
1147,326896,0.63404113,0.12568477,0.40331316,0.24469629,0.3459818,0.50414574,0.15557308,0.5760499,0.1695443,0.39042237,0.33258858,0.23285782,0.1595051398676936,0.22759806580239436,0.2657151071412702,0.2936094177475263,0.27103755577810146,0.20987860999475247,0.19624765448365203,0.2060862650684864,0.2802211191162794,0.2957329734222133,0.2238596524587045,0.15894539187937362
1147,38888,0.40117344,0.1378976,0.585571,0.15239336,0.36361283,0.3496295,0.2657196,0.54820526,0.14160852,0.48830485,0.2843048,0.31261617,0.2509789683153286,0.17824820759332294,0.22433546259289797,0.26929893098310903,0.24340055609702774,0.19082052617315345,0.17876553662099748,0.17545122996535212,0.20885336789008818,0.19878480370329105,0.3076207302086222,0.3150385012675525
114715,131684,0.3435896,0.27819657,0.24775174,0.80696267,0.18192378,0.41231936,0.20321985,0.40628195,0.51041424,0.17267692,0.59199244,0.1797654,0.39700186652879027,0.3041827999306246,0.2030320959710248,0.1904664664353714,0.23205624774565825,0.2365839588704857,0.27201510603501494,0.32245735032187134,0.2508724890600906,0.1624169749527885,0.14888749104411364,0.29619731083794487
